frequency,real,imaginary,magnitude,impedance
10000.0,18.0,-14.0,22.8,44813.89
11800.0,0.0,-3.0,3.0,328385.28
13600.0,353.0,-1739.0,1774.47,558.21
15400.0,288.0,-1902.0,1923.68,512.66
17200.0,316.0,-1898.0,1924.13,509.22
19000.0,363.0,-1914.0,1948.12,513.79
20800.0,398.0,-1898.0,1939.28,509.28
22600.0,443.0,-1895.0,1946.09,508.82
24400.0,480.0,-1879.0,1939.34,511.28
26200.0,530.0,-1881.0,1954.24,508.14
28000.0,572.0,-1865.0,1950.75,502.23
29800.0,609.0,-1856.0,1953.36,508.85
31600.0,661.0,-1857.0,1971.13,502.31
33400.0,694.0,-1834.0,1960.92,503.85
35200.0,738.0,-1827.0,1970.42,507.56
37000.0,777.0,-1808.0,1967.89,499.66
38800.0,814.0,-1793.0,1969.12,501.01
40600.0,854.0,-1779.0,1973.36,501.39
42400.0,896.0,-1764.0,1978.51,499.95
44200.0,937.0,-1743.0,1978.89,498.5
46000.0,975.0,-1726.0,1982.35,498.04
47800.0,1013.0,-1707.0,1984.95,499.7
49600.0,1050.0,-1684.0,1984.53,496.99
51400.0,1088.0,-1664.0,1988.12,496.89
53200.0,1119.0,-1639.0,1984.56,493.62
55000.0,1160.0,-1617.0,1990.05,493.7
56800.0,1208.0,-1590.0,1996.84,487.2
58600.0,1231.0,-1574.0,1998.21,492.12
60400.0,1267.0,-1544.0,1997.3,491.63
62200.0,1302.0,-1515.0,1997.61,491.04
64000.0,1362.0,-1491.0,2019.44,488.91
65800.0,1369.0,-1460.0,2001.44,489.69
67600.0,1404.0,-1427.0,2001.89,489.06
69400.0,1436.0,-1397.0,2003.42,489.74
71200.0,1466.0,-1369.0,2005.82,487.66
73000.0,1497.0,-1335.0,2005.8,489.35
74800.0,1528.0,-1308.0,2011.38,489.95
76600.0,1558.0,-1271.0,2010.67,487.8
78400.0,1585.0,-1235.0,2009.34,487.38
80200.0,1607.0,-1201.0,2006.2,486.51
82000.0,1641.0,-1166.0,2013.07,486.35
83800.0,1667.0,-1130.0,2013.9,486.56
85600.0,1694.0,-1095.0,2017.09,485.31
87400.0,1714.0,-1057.0,2013.71,485.37
89200.0,1739.0,-1022.0,2017.08,482.79
91000.0,1757.0,-981.0,2012.31,484.98
92800.0,1783.0,-942.0,2016.54,485.27
94600.0,1804.0,-899.0,2015.59,484.36
96400.0,1863.0,-844.0,2045.26,478.68
98200.0,1843.0,-824.0,2018.82,483.3
100000.0,1860.0,-781.0,2017.32,481.46
